Nummer;Klas;Tekstnaam;Veld;Code;Veldnummer;Verbandnummer;Dataset
4814;p2vb;Metro;veel plankton erop;g;3;4;Veni
5210;5vwo ;Metro;plankton en algen kunnen zich hechten;g;3;4;Veni
104;1;Metro;meer plankton en zeefauna;g;4;4;Veni
105;1;Metro;vorming plankton en andere zeefauna;g;4;4;Veni
112;1;Metro;meer plankton en zeefauna;g;4;4;Veni
120;1;Metro;meer plankton;g;4;4;Veni
121;1;Metro;vergroting avn het aantal plankton en andere planten;g;4;4;Veni
126;1;Metro;meer plankton en kleine zeewezens;g;4;4;Veni
127;1;Metro;is er meer plankton en fauna;g;4;4;Veni
202;2;Metro;bevorderd de zeefauna;g;4;4;Veni
203;2;Metro;meer plankton en fauna;g;4;4;Veni
206;2;Metro;400 keer meer plankton;g;4;4;Veni
208;2;Metro;komt er vierhonderd maal meer plankton;g;4;4;Veni
217;2;Metro;komt er meer plankton en fauna;g;4;4;Veni
224;2;Metro;meer plankton;g;4;4;Veni
228;2;Metro;meer fauna;g;4;4;Veni
301;3;Metro;aantal plankton verveelvoudigd;g;4;4;Veni
304;3;Metro;meer plankton en andere vegetatie op de bodem;g;4;4;Veni
305;3;Metro;neemt het aantal plankton toe;g;4;4;Veni
308;3;Metro;meer plankton;g;4;4;Veni
312;3;Metro;plankton en zeefauna toegenomen;g;4;4;Veni
314;3;Metro;meer organismen zoals plankton;g;4;4;Veni
317;3;Metro;groeit er meer plankton en ander planten;g;4;4;Veni
407;4;Metro;meer plankton en zeefauna;g;4;4;Veni
409;4;Metro;meer plankton en andere beesten;g;4;4;Veni
415;4;Metro;meer plankton/zeefauna;g;4;4;Veni
418;4;Metro;meer plankton;g;4;4;Veni
424;4;Metro;meer plankton;g;4;4;Veni
428;4;Metro;wordt het alg 400 maal zo groot;g;4;4;Veni
432;4;Metro;ruimte voo plankton en zeefauna;g;4;4;Veni
501;5;Metro;meer plankton. En andere voedselsoorten voor vissen;g;4;4;Veni
508;5;Metro;plankton en algen;g;4;4;Veni
509;5;Metro;meer plankton;g;4;4;Veni
512;5;Metro;is de hoeveelheid plankton 400x zo groot;g;4;4;Veni
514;5;Metro;meer algen en andere kleine beestjes;g;4;4;Veni
524;5;Metro;is er meer plankton aanwezig;g;4;4;Veni
602;6;Metro;meer plankton en zeefauna;g;4;4;Veni
606;6;Metro;komen er veel dieren en planten;g;4;4;Veni
607;6;Metro;plankton zeefauna 400x;g;4;4;Veni
609;6;Metro;is er meer plankton en zeefauna in het gebied dan normaal ;g;4;4;Veni
618;6;Metro;leidt tot groei van plankton en zeefauna;g;4;4;Veni
708;7;Metro;ontstaat meer plankton in de oceaan;g;4;4;Veni
710;7;Metro;meer plankton en zeeleven;g;4;4;Veni
714;7;Metro;meer plankton;g;4;4;Veni
719;7;Metro;mee organismen als plakton en zee lanten;g;4;4;Veni
724;7;Metro;meer plankton;g;4;4;Veni
730;7;Metro;is er meer plankton;g;4;4;Veni
801;8;Metro;komen planten en zeefauna;g;4;4;Veni
805;8;Metro;mee planton;g;4;4;Veni
815;8;Metro;er komt plankton en andere dingen;g;4;4;Veni
817;8;Metro;meer plankton;g;4;4;Veni
822;8;Metro;meer plankton;g;4;4;Veni
906;9;Metro;kunnen zeedieren ingroeien (zoals plakton);g;4;4;Veni
912;9;Metro;meer plankton en zeefauna;g;4;4;Veni
930;9;Metro;zeefauna en plankton toegenomen;g;4;4;Veni
1001;10;Metro;meer zeefauna;g;4;4;Veni
1005;10;Metro;er kwam veel plankton en koraal;g;4;4;Veni
1007;10;Metro;kwam er meer plankton;g;4;4;Veni
1009;10;Metro;werd plankton aangetrokken tot de plek en verierhonderddubbelde de plankton daar;g;4;4;Veni
1010;10;Metro;meer plankton;g;4;4;Veni
1013;10;Metro;kwamen kleinebeestjes als plankton hier leven;g;4;4;Veni
1102;11;Metro;mee plankton;g;4;4;Veni
1103;11;Metro;meer plankton en ander zeeleven;g;4;4;Veni
1104;11;Metro;meer ruimte voor zee-organismen;g;4;4;Veni
1109;11;Metro;plankton en aanverwante;g;4;4;Veni
1110;11;Metro;komen er algen en natuur;g;4;4;Veni
1202;12;Metro;andere zeeorganisme zoals plankton;g;4;4;Veni
1203;12;Metro;meer plankton;g;4;4;Veni
1207;12;Metro;meer plankton;g;4;4;Veni
1215;12;Metro;meer plankton;g;4;4;Veni
1305;13;Metro;meer plankton;g;4;4;Veni
1306;13;Metro;de hoeveelheid planten en plankton is 400 keer vergroot;g;4;4;Veni
1308;13;Metro;de hoeveelheid plankton en zeefauna neemt toe;g;4;4;Veni
1309;13;Metro;kwamen er algen en plankton;g;4;4;Veni
1310;13;Metro;is er meer plankton ;g;4;4;Veni
1318;13;Metro;is het plankton en zeefauna toegenomen;g;4;4;Veni
1402;14;Metro;heel veel plankto en andere dingen in de zee;g;4;4;Veni
1405;14;Metro;komt er meer plankton;g;4;4;Veni
1414;14;Metro;meer plankton en zeefauna;g;4;4;Veni
1419;14;Metro;meer plankto en ander zeefauna;g;4;4;Veni
1421;14;Metro;komt er meer plankton in de zee;g;4;4;Veni
1501;15;Metro;veel vissen en planten;g;4;4;Veni
1506;15;Metro;meer zeefauna;g;4;4;Veni
1509;15;Metro;meer zeeflora;g;4;4;Veni
1514;15;Metro;ontstaan algen etc.;g;4;4;Veni
1516;15;Metro;leeft er meer plankton;g;4;4;Veni
1519;15;Metro;meer plankton;g;4;4;Veni
1520;15;Metro;veel planten en dieren;g;4;4;Veni
1521;15;Metro;onderwaterflora en -fauna + plankton;g;4;4;Veni
1525;15;Metro;veel plankton en zeefauna;g;4;4;Veni
1606;16;Metro;komt er meer plankton en algen;g;4;4;Veni
1608;16;Metro;komt er veel plankton en zeefauna op dit rif;g;4;4;Veni
1610;16;Metro;aantal planton zeefauna 400x zo groot;g;4;4;Veni
1705;17;Metro;er komt meer plankton;g;4;4;Veni
1714;17;Metro;meer plankton & zeefauna;g;4;4;Veni
1802;18;Metro;is de hoeveelheid plankton en zeefauna 400x zo groot geworden;g;4;4;Veni
1814;18;Metro;vormde er zich meer plankton en zee algen;g;4;4;Veni
1816;18;Metro;meer algen in het water;g;4;4;Veni
1823;18;Metro;plankton en planten (zeeplanten) groeien;g;4;4;Veni
1826;18;Metro;komt er meer plankton in de zee;g;4;4;Veni
1902;19;Metro;is de hoeveelheid plankton en zeefauna toegenomen;g;4;4;Veni
1913;19;Metro;er is 400 keer zo veel plankton en zeefauna;g;4;4;Veni
1917;19;Metro;meer plankton;g;4;4;Veni
1918;19;Metro;hierdoor meer plankton;g;4;4;Veni
1922;19;Metro;de plankton en zeefaunawordt 400 maal verdubbeld;g;4;4;Veni
2002;20;Metro;komt er meer leven zoals plankton en makreel;g;4;4;Veni
2019;20;Metro;plankton en dieren komen leven;g;4;4;Veni
2022;20;Metro;meer plankton;g;4;4;Veni
2026;20;Metro;meer vissen zoals plankton;g;4;4;Veni
2103;21;Metro;plankton en zeefauna;g;4;4;Veni
2107;21;Metro;meer zeewier en plankton;g;4;4;Veni
2108;21;Metro;meer fauna in de zee;g;4;4;Veni
2109;21;Metro;meer plankton en zeefauna;g;4;4;Veni
2118;21;Metro;leven er plankton en andere planten;g;4;4;Veni
2119;21;Metro;komt er meer plankton en zee…;g;4;4;Veni
2201;22;Metro;4 keer meer plankton en kleine zeedieren;g;4;4;Veni
2202;22;Metro;meer plankton en zeefauna in de abyssale vlakte;g;4;4;Veni
2203;22;Metro;meer plankton;g;4;4;Veni
2205;22;Metro;meer plankton;g;4;4;Veni
2206;22;Metro;400 maal zoveel plankton en zeefauna;g;4;4;Veni
2207;22;Metro;meer plankton;g;4;4;Veni
2211;22;Metro;zijn er meer algen enzo;g;4;4;Veni
2212;22;Metro;meer plankton en kleine organismen;g;4;4;Veni
2302;23;Metro;meer plankton in de zee;g;4;4;Veni
2307;23;Metro;meer plankton en zeefaun;g;4;4;Veni
2310;23;Metro;plankton en andere kleine zeedieren;g;4;4;Veni
2311;23;Metro;leven er meer plankton en fauna;g;4;4;Veni
2313;23;Metro;is er plankton gaan groeien;g;4;4;Veni
2322;23;Metro;ontstaat er meer zeefauna;g;4;4;Veni
2328;23;Metro;groei plankton;g;4;4;Veni
2401;MA3B ;Metro;meer plankton en zeefauna;g;4;4;Veni
2402;MA3B ;Metro;meer plankton algen etc.;g;4;4;Veni
2404;MA3B ;Metro;meer plankton (voedsel voor grotere vissen);g;4;4;Veni
2411;MA3B ;Metro;er onstaat veel plankton;g;4;4;Veni
2412;MA3B ;Metro;plankton en andere zeedieren komer er op af;g;4;4;Veni
2501;H4B;Metro;meer plankton in gebied;g;4;4;Veni
2502;H4B;Metro;kwam er meer plankton;g;4;4;Veni
2503;H4B;Metro;400x zoveel plankton en andere fauna;g;4;4;Veni
2505;H4B;Metro;die zorgt ervoor dat er bijv meer plankton in het water komt;g;4;4;Veni
2507;H4B;Metro;meer eten voor vissen zoals bijv plankton;g;4;4;Veni
2512;H4B;Metro;400x meer plankton in de zee;g;4;4;Veni
2514;H4B;Metro;is er 400x meer florafouna en plankton;g;4;4;Veni
2519;H4B;Metro;meer leefgebied voor plankton enzo;g;4;4;Veni
2601;V2B;Metro;meer zeefauna en plankton;g;4;4;Veni
2602;V2B;Metro;meer plankton;g;4;4;Veni
2605;V2B;Metro;is er meer plankton;g;4;4;Veni
2610;V2B;Metro;meer algen en plankton in water;g;4;4;Veni
2615;V2B;Metro;het rif vangt plankton;g;4;4;Veni
2621;V2B;Metro;kwam er veel alg en plankton etc. op groeien;g;4;4;Veni
2825;A3A;Metro;meer plankton;g;4;4;Veni
2901;V4Vf;Metro;meer plankton en zeefauna;g;4;4;Veni
2902;V4Vf;Metro;meer plankton en andere soorten;g;4;4;Veni
2908;V4Vf;Metro;er groeit meer plankton en andere zeefauna;g;4;4;Veni
2909;V4Vf;Metro;meer plankton;g;4;4;Veni
2910;V4Vf;Metro;meer zee fauna en plankton;g;4;4;Veni
2923;V4Vf;Metro;meer plankton;g;4;4;Veni
3002;MA3B;Metro;komt er daar mee zeefauna;g;4;4;Veni
3003;MA3B;Metro;meer algen en plankton;g;4;4;Veni
3004;MA3B;Metro;aantal plankton vierhonder keer groter;g;4;4;Veni
3011;MA3B;Metro;meer plankton;g;4;4;Veni
3110;H4NE3;Metro;meer plankton;g;4;4;Veni
3111;H4NE3;Metro;is er meer plankton en zeefauna;g;4;4;Veni
3204;VG2A;Metro;meer plankton in de zee;g;4;4;Veni
3205;VG2A;Metro;meer plankton;g;4;4;Veni
3218;VG2A;Metro;leeft er meer fauna en plankton;g;4;4;Veni
3222;VG2A;Metro;is er meer plankton;g;4;4;Veni
3302;V3X;Metro;hoeveelheid plankton en andere zeefauna is toegenomen;g;4;4;Veni
3312;V3X;Metro;is er 400x zoveel plankton in de oceaan bij de USA;g;4;4;Veni
3315;V3X;Metro;plankton en zeefauna 400x zo groot;g;4;4;Veni
3316;V3X;Metro;toename plankton;g;4;4;Veni
3321;V3X;Metro;plankton en zeefauna 400 maal zo groot;g;4;4;Veni
3329;V3X;Metro;plankton en zeefauna worden aangetrokken;g;4;4;Veni
3701;hv3b;Metro;veel plankton komt er te leven;g;4;4;Veni
3703;hv3b;Metro;meer plankton;g;4;4;Veni
3707;hv3b;Metro;is er meer leefgebied voor plankton en nog iets;g;4;4;Veni
3709;hv3b;Metro;is er meer plankton gekomen;g;4;4;Veni
3721;hv3b;Metro;ontstaat plankton;g;4;4;Veni
3813;A2B;Metro;meer plankton en andere dieren;g;4;4;Veni
3814;A2B;Metro;meer plankton en diverse soorten organismen;g;4;4;Veni
3815;A2B;Metro;is er nu meer plankton in de zee;g;4;4;Veni
3824;A2B;Metro;is de zeefauna 400x zo groot geworden;g;4;4;Veni
4024;v4hg;Metro;toename van plankton;g;4;4;Veni
4107;h4b;Metro;meer plek voor fauna en plankton ;g;4;4;Veni
4113;h4b;Metro;trekt plankton enzo aan;g;4;4;Veni
4117;h4b;Metro;plankton en zeefauna;g;4;4;Veni
4122;h4b;Metro;meer plankton en s…;g;4;4;Veni
4124;h4b;Metro;kunnen planten plankton enzo er groeien;g;4;4;Veni
4212;A2B;Metro;neemt het zeeflora en plankton veel meer toe;g;4;4;Veni
4215;A2B;Metro;groeide er veel plankton en zeefauna ;g;4;4;Veni
4223;A2B;Metro;de plankton is meer dan honderd x verdubbeld;g;4;4;Veni
4229;A2B;Metro;meer plankton 400x verdubbeld;g;4;4;Veni
4304;havo4;Metro;meer plankton en zeefauna;g;4;4;Veni
4305;havo4;Metro;is er meer plankton en zeefauna;g;4;4;Veni
4307;havo4;Metro;meer plankton en algen en andere kleine vis/beestjes;g;4;4;Veni
4310;havo4;Metro;meer plankton;g;4;4;Veni
4317;havo4;Metro;meer plankton en ander zeeleven;g;4;4;Veni
4402;2V2A;Metro;meer zeefauna (zeeplanten);g;4;4;Veni
4404;2V2A;Metro;meer plankton;g;4;4;Veni
4405;2V2A;Metro;meer organismes zoals plankton en zeefauna;g;4;4;Veni
4411;2V2A;Metro;400 keer zoveel plankton;g;4;4;Veni
4701;V2BGS;Metro;is er meer plankton en andere zeefauna;g;4;4;Veni
4712;V2BGS;Metro;komt er meer plankton;g;4;4;Veni
4717;V2BGS;Metro;kwam er veel meer plankton;g;4;4;Veni
4718;V2BGS;Metro;kan bijv. plankton beter groeien/leven;g;4;4;Veni
4719;V2BGS;Metro;komt er meer plankton en ander leven voor de kust;g;4;4;Veni
4720;V2BGS;Metro;meer plankton enz.;g;4;4;Veni
4806;p2vb;Metro;stijgt het aantal plankton met 400 keer zoveel;g;4;4;Veni
4818;p2vb;Metro;meer plankton in zee;g;4;4;Veni
4819;p2vb;Metro;meer plankton;g;4;4;Veni
4822;p2vb;Metro;komt er meer plankton en zeefauna op af;g;4;4;Veni
5101;A4;Metro;er komt meer plankton;g;4;4;Veni
5102;A4;Metro;trekt 400x zo veel plankton aan;g;4;4;Veni
5103;A4;Metro;400x meer plankton in de zee;g;4;4;Veni
5104;A4;Metro;meer plankton;g;4;4;Veni
5106;A4;Metro;komt er meer plankton en zeefauna;g;4;4;Veni
5108;A4;Metro;meer zeefauna;g;4;4;Veni
5111;A4;Metro;meer plankton en zeefauna;g;4;4;Veni
5201;5vwo ;Metro;is de hoeveelheid plankton en zeefauna vier maal groter;g;4;4;Veni
5204;5vwo ;Metro;groeit het aantal plankton en zeefauna;g;4;4;Veni
5207;5vwo ;Metro;hoeveelheid plankton en zeefauna 400x zo groot;g;4;4;Veni
5208;5vwo ;Metro;veel meer plankton een zeefauna;g;4;4;Veni
5209;5vwo ;Metro;meer plankton;g;4;4;Veni
5213;5vwo ;Metro;meer fauna in het water;g;4;4;Veni
5503;5VWO;Metro;meer zeefauna en plankton;g;4;4;Veni
5504;5VWO;Metro;is er meer plankton aanwezig;g;4;4;Veni
5505;5VWO;Metro;meer plankton en zeewier;g;4;4;Veni
5518;5VWO;Metro;krijg je planten en plankton groei;g;4;4;Veni
5524;5VWO;Metro;groeit er veel meer plankton en algen;g;4;4;Veni
5530;5VWO;Metro;meer plankton;g;4;4;Veni
5605;2M;Metro;meer zeefauna;g;4;4;Veni
5607;2M;Metro;meer plankton;g;4;4;Veni
5608;2M;Metro;het aantal plankton en zeefauna ver 400 voudigd;g;4;4;Veni
5613;2M;Metro;en is er meer plankton;g;4;4;Veni
5617;2M;Metro;komen er veel dingen zoals plankton;g;4;4;Veni
6006;h4a;Metro;meer plankton etc.;g;4;4;Veni
6013;h4a;Metro;plankton neemt toe;g;4;4;Veni
6015;h4a;Metro;plankton is 400 keer zo groot;g;4;4;Veni
6016;h4a;Metro;ontstaat meer plankton en zeefauna;g;4;4;Veni
6023;h4a;Metro;gaat er plankton opzitten;g;4;4;Veni
416;4;Metro;meer plankton en zeefauna;g;5;4;Veni
527;5;Metro;meer plankton en zeefauna;g;5;4;Veni
528;5;Metro;meer organismen op zeebodem voor de kust van de vs;g;5;4;Veni
614;6;Metro;meerdere levende wezens in dat gebied van de zee;g;5;4;Veni
704;7;Metro;plankton en zeefauna 400 x zo groot;g;5;4;Veni
926;9;Metro;komen er veel zeefauna en vertien voudigen van plankton en planten onderwater;g;5;4;Veni
1108;11;Metro;meer plankton en zeefauna;g;5;4;Veni
1412;14;Metro;400x meer plankton en koral;g;5;4;Veni
1701;17;Metro;is er meer plankton in de zee;g;5;4;Veni
1703;17;Metro;komen er meer koralen en zeedieren;g;5;4;Veni
1825;18;Metro;algen x zeefauna;g;5;4;Veni
1921;19;Metro;is er meer zeeflora en fauna onstaan;g;5;4;Veni
1923;19;Metro;komt er veel meer plankton en zeedieren;g;5;4;Veni
2015;20;Metro;kome plankton, ;g;5;4;Veni
2020;20;Metro;leeft er 400 x meer plankton;g;5;4;Veni
2210;22;Metro;meer planten en dieren;g;5;4;Veni
2420;MA3B ;Metro;meer plankton;g;5;4;Veni
2907;V4Vf;Metro;zijn er meer vissen en plankton in het rif;g;5;4;Veni
3010;MA3B;Metro;meer faunza zee (vissen en plankton);g;5;4;Veni
3107;H4NE3;Metro;komt er veel plankton en algen;g;5;4;Veni
3823;A2B;Metro;komen er vissen enz. Op af zoals plankton;g;5;4;Veni
4004;v4hg;Metro;zijn er nu verschillende soorten flora en fauna zoals plankton;g;5;4;Veni
4206;A2B;Metro;kwam er weer flora en fauna;g;5;4;Veni
4414;2V2A;Metro;meer zeefauna;g;5;4;Veni
5506;5VWO;Metro;meer makreel, plankton en fauna;g;5;4;Veni
6008;h4a;Metro;meer plankton;g;5;4;Veni
6025;h4a;Metro;meer fauna;g;5;4;Veni
313;3;Metro;de zeefauna werd groter;g;6;4;Veni
1616;16;Metro;en plankton;g;6;4;Veni
3001;MA3B;Metro;kunnen er meer planten en algen groeien;c;4;4;Veni
5520;5VWO;Metro;plankton;c;4;4;Veni
6018;h4a;Metro;plankton is niet meer zo groot;c;4;4;Veni
3721;hv3b;Metro;hebben andere zeedieren meer te eten;c;5;4;Veni
5602;2M;Metro;zeefauna;c;5;4;Veni
4813;p2vb;Metro;is er nu 400x zoveel plankton;3;4;4;Veni
112;1;Metro;kunnen er meer organisme leven;3;5;4;Veni
117;1;Metro;en plankton;3;5;4;Veni
202;2;Metro;tot 400% meer plankton en nieuwe zeedieren;3;5;4;Veni
524;5;Metro;is er meer zeefauna aanwezig;3;5;4;Veni
1109;11;Metro;400x meer zeefauna;3;5;4;Veni
1509;15;Metro;meer plankton;3;5;4;Veni
1603;16;Metro;meer zeefauna;3;5;4;Veni
2118;21;Metro;leeft daar veel meer zeefauna;3;5;4;Veni
2211;22;Metro;meer zeefauna;3;5;4;Veni
2313;23;Metro;is de zeefauna enorm gegroei;3;5;4;Veni
2314;23;Metro;veel waterplanten en dieren op de eerst moeitlijk te beleven oceaangrond;3;5;4;Veni
2328;23;Metro;groei zeefauna en rif;3;5;4;Veni
2909;V4Vf;Metro;meer zeefauna;3;5;4;Veni
3104;H4NE3;Metro;bewoont door veel plankton en makreel;3;5;4;Veni
3110;H4NE3;Metro;meer flora en fauna;3;5;4;Veni
3111;H4NE3;Metro;is er meer leven in de zee aan de kust van de VS;3;5;4;Veni
4107;h4b;Metro;fauna en plankton met 400 vermenigvuldigd;3;5;4;Veni
4808;p2vb;Metro;komt er meer zeefauna;3;5;4;Veni
4822;p2vb;Metro;is er meer zeefauna in dat gebied;3;5;4;Veni
5209;5vwo ;Metro;meer andere zeefauna word aangetrokken door plankton;3;5;4;Veni
5504;5VWO;Metro;is er meer zeefauna aanwezig;3;5;4;Veni
6023;h4a;Metro;is het aantal plankton op de wereld gestegen;3;5;4;Veni
1310;13;Metro;is de flora vervierdubbeld;3;6;4;Veni
12T4F;H3D ;Metro;Veel meer plankton;g;2;4;JOL1
21T4;H3D ;Metro;Meer plankton en zeeflora ;g;2;4;JOL1
21T4;H3E;Metro;Meer plankton en zeeflora ;g;2;4;JOL1
3T40;H3C;Metro;Meer zeedieren plankton;g;2;4;JOL1
9T6F;H3E;Metro;Groei van zeefauna ;g;2;4;JOL1
15T2F;3G;Metro;Aantrekken plankton;g;3;4;JOL1
18T2F;H3C;Metro;Plankton tot 400 keer verdubbeld ;g;3;4;JOL1
18T2F;H3C;Metro;meer plankton en zee - fauna;g;3;4;JOL1
18T3F;A3;Metro;Veel plankton en koraalrif ;g;3;4;JOL1
20T5F;A3;Metro;Veel plankton op af ;g;3;4;JOL1
21T5F;H3E;Metro;Veel plankton ;g;3;4;JOL1
22T2O;A3;Metro;Komt plankton;g;3;4;JOL1
24T1F;H3D ;Metro;Meer plankton in de zee ;g;3;4;JOL1
3T10;H3E;Metro;Door rif meer plankton ;g;3;4;JOL1
9T6F;H3E;Metro;Meer zeefaune en zeedieren;g;3;4;JOL1
21T5F;3G;Metro;in de atlantsche oceaan is nu 400x meer plankton;g;4;4;JOL1
27T2F ;3G;Metro;flora en fauna van de zeedieren beter: 400x meer plankton ;g;4;4;JOL1
3T5;3G;Metro;Plankton ed x 400;g;5;4;JOL1
23I2F;H3C;Metro;Veel plankton;g;2;4;JOL2-1
8I3;H3D;Metro;Komen er veel plankton en (…)fauna op af ;g;3;4;JOL2-1
5I6F;H3D;Metro;Groeit er o.a. Plankton;g;3;4;JOL2-1
17I2F;H3D;Metro;Kan er nu meer plankton en koraal groeien;g;3;4;JOL2-1
26I2F;H3D;Metro;Meer plankton en andere eencelligen;g;3;4;JOL2-1
2I3;H3E;Metro;meer plankton en fauna;g;3;4;JOL2-1
5I60;H3E ;Metro;kwam er meer plankton;g;3;4;JOL2-1
8I6F;H3E;Metro;is het aantal planktons 4x verdubbled ;g;3;4;JOL2-1
11I6F;H3E;Metro;komen er meer plankton en andere plantjes;g;3;4;JOL2-1
20I5F;H3E;Metro;meer plankton ;g;3;4;JOL2-1
5I10;H3C;Metro;meer plankton;g;3;4;JOL2-1
8I5F;H3C;Metro;400x zoveel koraal. Veel plankton;g;3;4;JOL2-1
17I6F;H3C;Metro;Veel plankton zeewal;g;3;4;JOL2-1
2I1;3G;Metro;Meer plankton;g;3;4;JOL2-1
19I1F;3A3;Metro;meer plankton;g;2;4;JOL2-2
4I2O;3G2;Metro;meer zee-flora en fauna;g;2;4;JOL2-2
26I4F;3G2;Metro;is het plankton aantal 400x zo groot;g;2;4;JOL2-2
9I3F;3A3;Metro;komen plankton en zeefauna weer op af;g;3;4;JOL2-2
15I3F;3A3;Metro;kwam er meer plankton;g;3;4;JOL2-2
17I4F;3G2;Metro;meer plankton in de zee daar;g;3;4;JOL2-2
35I3;3G2;Metro;meer plankton;g;3;4;JOL2-2
50I6F;3G2;Metro;komt er meer plankton en andere kleine organismen;g;3;4;JOL2-2
3I2O;3A3;Metro;4 keer zo veel fauna en plankton in dat gebied;g;4;4;JOL2-2
9I3F;3A3;Metro;plankton en zeefauna in atlantische oceaan wel 4x verdubbeld;g;4;4;JOL2-2
32I1F;3G2;Metro;meer plankton en zeewezens;g;4;4;JOL2-2
12T4F;H3D ;Suez;Suezkanaal aangelegd ;g;1;4;JOL1
21T4;H3D ;Suez;Graven suezkanaal;g;1;4;JOL1
21T4;H3E;Suez;Graven suezkanaal;g;1;4;JOL1
21T5F;3G;Suez;Suezkanaal gebouwd ;g;1;4;JOL1
21T5F;H3E;Suez;Kanaal word uitgegraven ;g;1;4;JOL1
3T40;H3C;Suez;Aanleg suezkanaal ;g;1;4;JOL1
12TF;H3E ;Suez;Sueznkanaal gegraven ;g;2;4;JOL1
15T1F ;H3D ;Suez;Graven suezkanaal ;g;2;4;JOL1
27T2F ;3G;Suez;kanaal graven tusen indische oceaan en middellandse zee ;g;2;4;JOL1
30T1F;H3E ;Suez;Er werd het suezkanaal gegraven ;g;2;4;JOL1
6T3;H3D ;Suez;Kanaal gegraven ;g;2;4;JOL1
9T1F;3G;Suez;Suezkanaal gegraven en geopend in 1869;g;2;4;JOL1
9T2F;H3C;Suez;Kanaal word gegraven ;g;2;4;JOL1
15T2F;3G;Suez;bouw suezkanaal;g;3;4;JOL1
18T1F;H3D ;Suez;Het Suezkanaal wordt gegraven ;g;3;4;JOL1
18T2F;H3C;Suez;Suez-kanaal werd gegraven;g;3;4;JOL1
18T3F;A3;Suez;Suezkanaal gegraven;g;3;4;JOL1
24T6;3G;Suez;er weerd een kanaal gegraven die de reistijd zou moeten verkorten;g;3;4;JOL1
27T2F;H3D ;Suez;Suezkanaal word gegraven ;g;3;4;JOL1
3T1O;H3D ;Suez;Suezkanaal werd gegraven ;g;3;4;JOL1
3T5;3G;Suez;Nieuw kanaal graven ;g;3;4;JOL1
12T2F;H3C;Suez;Kanaal werd gemaakt ;g;4;4;JOL1
24T1F;H3D ;Suez;Suezkanaal af ;g;4;4;JOL1
24T6;3G;Suez;door de woestijn ligt nu een kanaal die de reistijd verkort ;g;4;4;JOL1
20I5F;H3E;Suez;graven kanaal ;g;2;4;JOL2-1
32I3F;H3E;Suez;Kanaal gegraven;g;2;4;JOL2-1
5I12;H3C;Suez;Werd het suez kanaal gegraven;g;2;4;JOL2-1
17I2F;H3D;Suez;Het suezkanaal werd gegraven;g;3;4;JOL2-1
20I6F;H3D;Suez;het Suez kanaal werd gegraven;g;3;4;JOL2-1
23I5F;H3D;Suez;Werd het suezkanaal gegraven;g;3;4;JOL2-1
11I6F;H3C;Suez;werd het suezkanaal gegraven;g;3;4;JOL2-1
20I3;H3C;Suez;Werd het suezkanaal gegraven;g;3;4;JOL2-1
26I2F;H3D;Suez;suezkanaal is gegraven ;g;4;4;JOL2-1
2I3;H3E;Suez;suezkanaal gemaakt ;g;4;4;JOL2-1
17I5F;H3E;Suez;suez kanaal gegraven ;g;4;4;JOL2-1
2I3;H3C;Suez;Suezkanaal wordt gegraven ;g;4;4;JOL2-1
17I6F;H3C;Suez;Sueskanaal gebouwd ;g;4;4;JOL2-1
17I4F;3G2;Suez;suezkannaal gegraven;g;2;4;JOL2-2
3I2O;3A3;Suez;aanleg Suezkanaal;g;3;4;JOL2-2
5I5F;3A3;Suez;werd het seuzkanaal gegraven;g;3;4;JOL2-2
9I3F;3A3;Suez;suezkanaal gegraven door vele arbeiders;g;3;4;JOL2-2
4I2O;3G2;Suez;bouwden mensen een kanaal;g;3;4;JOL2-2
26I4F;3G2;Suez;suezkanaal werd aangelegd;g;3;4;JOL2-2
32I1F;3G2;Suez;Suezkanaal graven;g;3;4;JOL2-2
9I3F;3A3;Suez;suezkanaal geopend als scheepsweg in 1842;g;4;4;JOL2-2
35I3;3G2;Suez;kanaal gebouwd;g;4;4;JOL2-2
50I6F;3G2;Suez;Suezkanaal gegraven;g;4;4;JOL2-2
21T6F;H3C;Suez;999;o;2;4;JOL1
22T2O;A3;Suez;Suezkanaal af ;p;1;4;JOL1
20T5F;A3;Suez;Suezkanaal;p;2;4;JOL1
6T6O;3G;Suez;Suezkanaal;p;2;4;JOL1
